time,blanket.T=6.000_blanket.TBR=1.050,blanket.T=6.000_blanket.TBR=1.070,blanket.T=6.000_blanket.TBR=1.090,blanket.T=6.000_blanket.TBR=1.110,blanket.T=6.000_blanket.TBR=1.130,blanket.T=6.000_blanket.TBR=1.150,blanket.T=12.000_blanket.TBR=1.050,blanket.T=12.000_blanket.TBR=1.070,blanket.T=12.000_blanket.TBR=1.090,blanket.T=12.000_blanket.TBR=1.110,blanket.T=12.000_blanket.TBR=1.130,blanket.T=12.000_blanket.TBR=1.150,blanket.T=18.000_blanket.TBR=1.050,blanket.T=18.000_blanket.TBR=1.070,blanket.T=18.000_blanket.TBR=1.090,blanket.T=18.000_blanket.TBR=1.110,blanket.T=18.000_blanket.TBR=1.130,blanket.T=18.000_blanket.TBR=1.150,blanket.T=24.000_blanket.TBR=1.050,blanket.T=24.000_blanket.TBR=1.070,blanket.T=24.000_blanket.TBR=1.090,blanket.T=24.000_blanket.TBR=1.110,blanket.T=24.000_blanket.TBR=1.130,blanket.T=24.000_blanket.TBR=1.150
5.0,2718.928332890331,2718.928332908846,2718.928331110327,2718.928332386613,2718.928332431596,2718.928332300861,2718.928331727659,2718.928331834435,2718.928331989594,2718.928332106857,2718.928332219038,2718.928332316666,2718.928328941781,2718.928329120987,2718.928329303617,2718.928329489328,2718.928329671553,2718.92832982543,2718.928310675142,2718.928311525716,2718.928315001879,2718.928315692176,2718.928316307382,2718.928316853761
5.338668633234157,2710.152807355103,2711.296011747081,2712.414742634821,2713.50993686785,2714.582480185178,2715.633209691641,2694.262942808595,2694.262942855503,2694.262942542915,2694.262942618216,2694.262942715386,2694.262942813858,2694.262941839605,2694.262941772535,2694.262941950956,2694.262942002779,2694.2629420857,2694.262942174737,2694.262925016556,2694.262925687417,2694.262930074551,2694.262893182123,2694.262886222931,2694.262880898472
5.338668633234157,2710.152807355103,2711.296011747081,2712.414742634821,2713.50993686785,2714.582480185178,2715.633209691641,2674.957465814222,2676.12832680015,2677.275238969009,2678.399106002388,2679.500787438964,2680.581093725003,2672.892664136439,2672.892664093406,2672.892663345569,2672.892663796335,2672.892664468636,2672.892665365252,2672.892641404217,2672.892642189931,2672.892655483904,2672.8923810724,2672.892381402071,2672.89238002668
6.0,2694.345676146082,2694.352678430978,2694.359684435859,2694.36669638895,2694.373707481504,2694.380713444729,2674.957465814222,2676.12832680015,2677.275238969009,2678.399106002388,2679.500787438964,2680.581093725003,2654.088731177631,2654.088732666021,2655.205674368598,2656.344413116523,2657.460939601234,2658.556074941897,2654.088679764136,2654.088679509741,2654.088752494854,2654.088205791409,2654.088220120355,2654.088234763851
7.0,2673.190466474239,2673.203150631891,2673.215837118587,2673.228525037012,2673.241214980786,2673.253906958619,2672.904679843148,2672.911648113024,2672.918609203795,2672.9255588253,2672.932506440239,2672.939454593247,2652.858002581298,2654.043828796237,2655.205674368598,2656.344413116523,2657.460939601234,2658.556074941897,2637.283321338589,2637.784525809906,2638.959879208422,2640.1110894886,2641.240362835792,2642.347955154669
8.0,2654.728969283262,2654.749736963711,2654.770503888614,2654.791280796309,2654.812070183463,2654.832873234388,2654.263784784558,2654.275478668373,2654.287153122707,2654.298837237437,2654.310505509561,2654.322151651254,2652.858002581298,2654.043828796237,2654.096765396737,2654.105030728216,2654.113254839155,2654.121459800824,2636.584936228651,2637.784525809906,2638.959879208422,2640.1110894886,2641.240362835792,2642.347955154669
9.0,2638.416054169794,2638.447699504742,2638.479344147692,2638.510989058807,2638.542636071974,2638.574287137626,2637.7151500382,2637.733189120919,2637.751227015261,2637.769250281198,2637.787261219391,2637.805260264829,2637.432578834253,2637.445457277749,2637.458334034444,2637.471161040208,2637.483970920602,2637.496749580665,2636.584936228651,2637.287629597133,2637.298002158916,2637.307514590186,2637.317635433838,2637.327706868329
10.0,2623.828867549805,2623.874513115836,2623.92016332664,2623.965819505649,2624.0114841636,2624.05715989831,2622.830644305282,2622.857016878669,2622.88339063706,2622.909767519984,2622.936153992529,2622.962555253406,2622.421662216414,2622.440443688747,2622.459222876135,2622.477947239335,2622.496645859067,2622.515339991367,2622.195865289728,2622.210734172043,2622.225694064608,2622.240007247965,2622.254792598707,2622.269548250053
11.0,2610.641460285846,2610.704686197042,2610.767920793824,2610.831165220101,2610.894421795932,2610.957689371211,2609.28116979103,2609.318294885627,2609.355415277464,2609.392528778403,2609.429636967102,2609.466732159012,2608.713096613165,2608.73940865298,2608.765710686877,2608.79197460427,2608.818218567816,2608.844447064642,2608.39925301831,2608.419991306495,2608.440764473014,2608.461030950914,2608.48166877576,2608.502259921611
12.0,2598.60246600549,2598.687124431125,2598.771790710496,2598.856466131646,2598.941152779065,2599.025846520123,2596.812211871279,2596.862460278722,2596.912700631926,2596.962937353359,2597.013161643792,2597.063376329864,2596.049370472199,2596.085196102722,2596.121027662915,2596.156805593661,2596.192571713901,2596.22832773173,2595.627215371755,2595.655260571141,2595.683333725565,2595.710992106481,2595.738918264511,2595.766814274865
13.0,2587.517292453778,2587.627495483363,2587.737706104607,2587.847921372369,2587.958149792418,2588.068392460909,2585.226645190155,2585.292838784146,2585.35903694195,2585.425194167628,2585.491367906286,2585.557542687755,2584.233142143925,2584.280531467651,2584.327918944879,2584.375278870532,2584.422621780728,2584.469954643229,2583.679290639624,2583.716316739026,2583.7533795862,2583.790022470545,2583.826996628243,2583.863970741455
14.0,2577.235491135102,2577.3755700451,2577.515641396979,2577.65570838057,2577.79579614319,2577.935893797044,2574.374306714393,2574.459527570061,2574.544744868705,2574.629703680491,2574.714936535248,2574.800185745853,2573.111317951588,2573.172533766229,2573.233737870822,2573.294917834624,2573.356087025129,2573.417243146847,2572.402092957916,2572.450009792216,2572.497942956588,2572.545371956732,2572.593201795135,2572.641012394203
15.0,2567.640239026318,2567.814664474077,2567.989062174341,2568.163471579036,2568.337891295675,2568.512319363642,2564.139369423504,2564.246804933673,2564.354232987764,2564.461370795173,2564.568794507545,2564.67623167959,2562.566258583056,2562.643720287977,2562.721175628787,2562.798617081901,2562.876050392399,2562.953477183901,2561.676698483312,2561.737386027886,2561.798080421634,2561.858426795022,2561.919074929696,2561.979701947891
16.0,2558.640330573862,2558.853786435468,2559.067255691627,2559.280745813747,2559.494254600617,2559.707782806758,2554.432623151147,2554.565650161404,2554.698679991666,2554.831308947459,2554.964311287793,2555.097327460685,2552.508033427222,2552.60439779251,2552.700757395856,2552.797103438593,2552.893439957832,2552.989771148704,2551.411691743258,2551.487299459403,2551.562877945769,2551.638298667661,2551.713841627729,2551.789367916923
17.0,2550.165821208475,2550.423180953472,2550.680553384873,2550.937945379388,2551.195351285791,2551.452775264568,2545.185739272683,2545.347940032714,2545.510144103363,2545.671675044964,2545.833827457872,2545.995992090498,2542.867814291739,2542.985800530632,2543.103776675149,2543.221738279248,2543.339691094665,2543.457636431824,2541.537497280638,2541.630274861474,2541.723097444689,2541.815514588327,2541.908232575743,2542.000940196079
18.0,2542.161323554128,2542.467364137678,2542.77344043793,2543.079522333271,2543.385615809773,2543.691718616026,2536.346228141918,2536.541283259942,2536.736340177607,2536.930475138427,2537.12545405248,2537.320460230067,2533.59266507343,2533.735190086753,2533.877710052196,2534.020223409099,2534.162731188493,2534.305230869578,2532.000715263202,2532.113007577214,2532.225419381225,2532.33733575829,2532.449593999667,2532.561833990094
19.0,2534.58227137012,2534.942023565374,2535.301785587098,2535.661559518999,2536.021346597288,2536.381134055972,2527.873662986784,2528.105352407465,2528.337052741111,2528.567650257412,2528.799282549071,2529.030937870464,2524.642639076762,2524.812738387714,2524.982842538653,2525.152951103571,2525.323062566883,2525.493158978296,2522.760610046741,2522.894916247521,2523.02931059358,2523.163202326801,2523.297449851797,2523.431687595668
20.0,2527.394213106282,2527.812605209601,2528.231000845486,2528.649390242314,2529.067780781547,2529.486183405153,2519.736707466394,2520.008930215467,2520.281166253143,2520.552378479785,2520.824675900665,2521.096967752479,2515.987228926875,2516.187989123054,2516.388722459365,2516.589473570053,2516.790223812257,2516.990980789903,2513.78625799219,2513.94516002854,2514.104186658742,2514.262630579068,2514.421489795835,2514.580333428609
21.0,2520.568717387501,2521.050550353784,2521.532568568541,2522.014573092267,2522.496581806838,2522.978597635511,2511.911247814147,2512.228034321122,2512.544825351033,2512.861046250101,2513.177918474792,2513.494780040957,2507.602729804037,2507.837415528704,2508.072081623316,2508.306723581442,2508.541331412622,2508.775916400407,2505.05434510434,2505.240502395221,2505.426756479636,2505.612594658131,2505.798776655981,2505.984940794247
22.0,2514.082399727206,2514.632781475523,2515.183336938319,2515.733897822598,2516.284465038726,2516.835039778196,2504.37857467906,2504.743975197705,2505.109385469141,2505.474582772446,2505.8400291971,2506.205465580497,2499.471372595458,2499.743223042505,2500.015101207542,2500.287019777289,2500.558914141605,2500.830813859764,2496.547138451821,2496.763339956536,2496.979449946203,2497.195599517802,2497.411773969093,2497.627942414204
23.0,2507.915742142384,2508.539630534888,2509.163627031582,2509.787628065867,2510.411634453257,2511.035645141083,2497.123837630701,2497.541959001409,2497.960089051579,2498.378007851629,2498.79613111454,2499.214248169379,2491.579898431617,2491.892285378573,2492.20466784536,2492.517416143101,2492.8298806384,2493.14232850858,2488.251220170144,2488.500295282739,2488.749135322549,2488.998439972394,2489.247486758466,2489.496509802043
24.0,2502.05209532983,2502.754293340373,2503.456556470181,2504.158825717456,2504.861093089524,2505.563362611455,2490.135073531352,2490.610038667533,2491.085010628554,2491.55963787984,2492.034610289361,2492.509577849722,2483.91743327829,2484.273853741628,2484.630271686944,2484.987180832439,2485.343634685439,2485.700072373365,2480.156634372655,2480.441451111947,2480.725976498309,2481.011048822787,2481.295860598147,2481.580699330727
25.0,2496.476980050441,2497.26215486417,2498.047443954264,2498.832735120554,2499.61803070217,2500.403330749301,2483.402447720107,2483.93839705215,2484.474350978599,2485.009912611935,2485.545877504322,2486.081847584437,2476.476194121267,2476.880114244798,2477.284042793404,2477.68840463989,2478.092320470801,2478.496240280925,2472.255772351209,2472.579323970366,2472.902505710918,2473.22639389281,2473.549872701461,2473.873363845032
26.0,2491.177461503529,2492.050227810816,2492.92321439369,2493.796204631524,2494.669197518737,2495.542191687036,2476.917712933928,2477.518788323933,2478.119868006593,2478.720586316937,2479.321681827586,2479.922781867699,2469.24979542342,2469.704727752676,2470.159659983765,2470.614904899525,2471.069829475355,2471.524755330376,2464.54277422879,2464.908068946424,2465.272976623802,2465.638471527347,2466.00370239852,2466.368925594763
27.0,2486.14163845023,2487.106689158074,2488.071942717604,2489.037199952542,2490.002460481355,2490.967723981574,2470.67375142011,2471.344082246083,2472.014417840625,2472.684478258479,2473.354828837904,2474.025189845085,2462.233001805273,2462.742467027682,2463.251928294112,2463.761624180186,2464.271088689317,2464.780551359378,2457.013346675517,2457.423357427496,2457.832932533721,2458.24322493338,2458.653217626981,2459.063211507725
28.0,2481.358728476473,2482.420564058712,2483.482523244888,2484.544489555922,2485.60646627644,2486.668447307479,2464.664215528469,2465.407903236581,2466.151595850666,2466.895086123466,2467.638796050532,2468.382505719073,2455.421419288348,2455.988940447388,2456.55645702773,2457.124238561381,2457.691764221269,2458.259284644523,2449.663896274151,2450.121733532984,2450.57914265531,2451.037288269296,2451.495119071596,2451.952949253993
29.0,2476.818495442284,2477.98150569054,2479.144523331256,2480.307542736131,2481.470518859765,2482.633526116289,2458.883264662662,2459.704372172884,2460.525483974193,2461.346437792599,2462.167557439628,2462.988678530213,2448.811295764458,2449.440434702661,2450.069585422566,2450.698977000898,2451.32812171642,2451.957274621099,2442.49174222135,2443.000503372391,2443.508933838823,2444.017923345816,2444.526675787138,2445.035423213772
30.0,2472.511322267803,2473.779676622483,2475.047940627063,2476.316206977292,2477.584388418341,2478.852652817505,2453.325388495298,2454.227931825452,2455.130478693552,2456.032867508975,2456.935411961248,2457.837956632216,2442.399439249972,2443.093762995613,2443.788098884102,2444.482606438905,2445.176931347288,2445.871265361675,2435.494580225241,2436.057345563475,2436.619987383957,2437.182822919026,2437.745576672055,2438.308325156636
31.0,2468.427982613785,2469.805720003275,2471.183301521367,2472.560882832414,2473.938372563028,2475.315962057863,2447.985284306124,2448.973224999023,2449.961168849714,2450.94890880064,2451.936844818643,2452.924785001023,2436.182792469313,2436.945861468888,2437.708923281298,2438.472023778878,2439.235080893483,2439.998136179445,2428.670319894876,2429.290199324049,2429.910214073101,2430.529936322114,2431.149798841197,2431.769659408939
32.0,2464.559561121282,2466.050553321499,2467.541404080211,2469.03225672277,2470.523020175644,2472.013877790475,2442.857765811239,2443.935003177874,2445.01224445699,2446.089262475859,2447.166501720133,2448.243746050401,2430.158369712185,2430.99365701491,2431.828940434176,2432.664173997686,2433.499454456137,2434.334731401778,2422.017187249699,2422.697307839625,2423.377655239583,2424.05746039719,2424.737577731625,2425.417691108782
33.0,2460.897417344688,2462.505445570542,2464.113372537996,2465.721301920919,2467.329172188825,2468.937108758765,2437.937702815436,2439.108071269595,2440.278443710795,2441.448604591328,2442.618984048986,2443.789366280039,2424.323175957749,2425.234129209287,2426.145072875469,2427.056003495726,2427.966955751183,2428.877903509999,2415.533436227054,2416.276915632161,2417.02055804004,2417.763707148441,2418.507167642624,2419.250641517574
34.0,2457.433138644568,2459.161881427523,2460.890555694142,2462.619231916157,2464.347875028024,2466.076560761907,2433.219974925921,2434.487229332765,2435.754489020444,2437.021552130489,2438.288814972941,2439.556080273651,2418.674162349004,2419.664224685004,2420.654279737862,2421.644378833716,2422.634448242679,2423.62451349718,2409.217366962689,2410.027277399288,2410.837232034745,2411.646939926317,2412.456849422508,2413.266762275439
35.0,2454.1585293515,2456.011534796638,2457.864490773928,2459.717449275508,2461.570383216821,2463.423347128136,2428.699427419792,2430.067238988781,2431.435051660079,2432.802664503772,2434.170472238897,2435.538279396714,2413.208343593687,2414.280932293103,2415.353520841934,2416.426193075642,2417.498793366241,2418.571394120233,2403.06715019882,2403.946564743977,2404.825917223387,2405.705267327755,2406.584699474124,2407.464122115025
36.0,2451.065607446864,2453.046284970865,2455.026911054723,2457.007541373127,2458.988159169832,2460.968792635932,2424.370825437773,2425.842762263033,2427.314713176287,2428.786455690415,2430.258394211731,2431.73033304988,2407.922699007353,2409.081210193597,2410.239722582658,2411.398287938686,2412.556806719606,2413.715325212455,2397.080906025863,2398.032868606604,2398.984753017904,2399.936775923396,2400.888748379143,2401.840712979968
37.0,2448.146595136406,2450.258209113873,2452.369763017375,2454.481318803981,2456.592854472025,2458.704413928226,2420.228948719439,2421.80853399981,2423.38811994343,2424.967448388443,2426.547019510815,2428.126592554607,2402.814152936186,2404.061898893819,2405.309648796578,2406.557420125284,2407.805170020526,2409.052923464621,2391.256718029309,2392.284258418862,2393.311747812986,2394.339405756098,2395.36694936439,2396.394486683949
38.0,2445.393910812052,2447.639565135597,2449.885163833573,2452.130764614842,2454.376346350498,2456.621950513188,2416.268528789396,2417.959149899248,2419.649777517365,2421.340138634329,2423.030757930105,2424.721379963008,2397.879457465104,2399.21970321503,2400.559946976293,2401.900186744955,2403.240432245426,2404.580676161403,2385.592604447525,2386.698732672435,2387.80483914997,2388.91108351703,2390.017201841867,2391.123318764362
38.85439462783167,2443.168224801729,2445.551452467754,2447.932252156174,2450.310675281128,2452.686705815531,2455.060386334093,2412.622775111294,2414.44716835696,2416.270021037449,2418.091088881398,2419.910864916618,2421.729109434594,2393.115253253475,2394.551188224709,2395.987120644834,2397.423056949543,2398.858993481467,2400.294928153641,2380.086516958134,2381.274209769518,2382.461887589351,2383.649644016562,2384.83732549279,2386.025014104866
38.85439462783167,2443.168224801729,2445.551452467754,2447.932252156174,2450.310675281128,2452.686705815531,2455.060386334093,2412.622775111294,2414.44716835696,2416.270021037449,2418.091088881398,2419.910864916618,2421.729109434594,2392.963137632107,2394.426604113328,2395.889022206502,2397.35040052676,2398.810735765002,2400.27002736001,2379.651950622858,2380.869974359999,2382.087236216283,2383.303825671942,2384.519599084618,2385.734633729428
39.0,2442.800151549399,2445.182822023266,2447.565448906843,2449.948077683354,2452.330689931589,2454.713322640642,2412.484264327572,2414.289245263067,2416.094226582869,2417.898967251501,2419.70394845625,2421.508933125675,2392.963137632107,2394.426604113328,2395.889022206502,2397.35040052676,2398.810735765002,2400.27002736001,2379.651950622858,2380.869974359999,2382.087236216283,2383.303825671942,2384.519599084618,2385.734633729428
40.0,2440.357135350936,2442.879665246176,2445.402166142994,2447.924668955162,2450.447160369572,2452.96966697596,2408.869934867208,2410.792508034686,2412.715053713608,2414.637435556765,2416.559985204081,2418.482537841419,2388.517325248745,2390.052092451686,2391.58685745998,2393.121622791084,2394.656391124166,2396.191158272535,2374.735592070293,2376.007773581441,2377.279951597583,2378.552170250776,2379.824343884588,2381.096522376151
41.0,2438.057457724681,2440.722579172226,2443.387682486669,2446.052787673503,2448.717885330841,2451.382994178893,2405.419728089741,2407.462862816306,2409.506227642332,2411.549361710914,2413.592603638597,2415.635848157613,2384.081441662904,2385.718125569214,2387.354808019689,2388.991487838114,2390.628172950396,2392.264857402572,2369.536702305002,2370.896265928709,2372.25583504067,2373.615417250734,2374.974975262909,2376.334536842017
42.0,2435.894490710852,2438.704809908983,2441.515118984821,2444.325429942403,2447.135736269639,2449.946050767074,2402.128450834722,2404.295098923585,2406.462388113801,2408.629288240591,2410.796248793825,2412.963211646001,2379.804157701747,2381.545778465969,2383.287398348844,2385.029013576639,2386.77063563032,2388.512257428034,2364.487602210082,2365.9374003853,2367.387210519651,2368.837013458023,2370.28680780315,2371.736604735079
43.0,2433.861834348369,2436.819835298993,2439.777831938529,2442.735830419152,2445.693826411306,2448.651828304482,2398.990960432249,2401.284228767644,2403.578194111095,2405.871779589284,2408.16538748078,2410.458997424315,2375.681958041312,2377.531469197034,2379.380979918965,2381.230484680143,2383.079997219916,2384.92950981637,2359.5859539619,2361.128794939938,2362.671652406516,2364.214488018175,2365.757326575288,2367.300166983018
44.0,2431.953261153001,2435.061308368526,2438.169355412986,2441.277404242717,2444.385452146103,2447.493504253038,2396.002129017958,2398.424950249434,2400.848323209854,2403.271418246259,2405.694504580573,2408.117592766502,2371.711270158647,2373.671557336281,2375.631844429349,2377.592124797895,2379.552413461925,2381.512702424408,2354.829339083188,2356.467985207576,2358.106650864471,2359.745284338957,2361.383929162096,2363.022575288269
45.0,2430.162761230931,2433.423104291987,2436.683450054664,2439.943797534131,2443.204145204406,2446.464495815721,2393.156862892095,2395.711908867086,2398.267487450566,2400.82282098306,2403.378119702136,2405.933420107774,2367.888466328769,2369.962345869426,2372.036225595954,2374.110098238446,2376.18397936577,2378.257860976164,2350.215253780473,2351.95241951068,2353.689606681063,2355.426754663824,2357.163919978759,2358.901086192522
46.0,2428.484527704823,2431.899304948453,2435.314086812519,2438.728870315746,2442.143654788512,2445.558441270944,2390.450115916164,2393.139956930887,2395.830448302255,2398.520653302982,2401.210801924087,2403.900952093614,2364.209875368882,2366.400093358869,2368.590311742228,2370.780522981583,2372.970742651367,2375.160962943059,2345.741117795485,2347.579468035935,2349.417840751847,2351.256169816787,2353.094520323632,2354.932871428932
47.0,2426.912968200324,2430.484211253204,2434.055460165091,2437.626710668049,2441.197962699475,2444.769216099632,2387.87690012186,2390.70405876535,2393.532029019183,2396.359642011595,2399.187182760221,2402.014724947772,2360.671799622851,2362.981031354639,2365.290263637792,2367.599488934504,2369.908722430305,2372.217956650642,2341.404290277573,2343.346439405138,2345.2886113971,2347.230737209509,2349.172887151971,2351.115037481429
48.0,2425.442693751707,2429.172330213935,2432.901973220365,2436.631617737583,2440.361264121001,2444.090911390843,2385.432297487761,2388.399253210896,2391.367120019288,2394.334587532531,2397.301968414541,2400.269350639345,2357.270523094687,2359.701372628066,2362.132222832704,2364.563066362878,2366.993917737242,2369.424769911487,2337.20207750823,2339.250588030872,2341.299121321631,2343.34760734807,2345.396119108925,2347.444631105855
49.0,2424.068512176172,2427.958370550457,2431.848235781491,2435.738102449367,2439.627971188034,2443.517840480712,2383.111469297286,2386.22061014535,2389.33069389408,2392.440373232074,2395.549949554087,2398.65952713064,2354.002312775513,2356.557312372575,2359.112312720324,2361.667306806573,2364.222308284251,2366.777310605127,2333.131726575501,2335.289107901722,2337.44651152397,2339.603867902593,2341.761250767898,2343.918633758675
50.0,2422.785465003155,2426.837278856897,2430.889099601081,2434.940921710831,2438.992745991385,2443.044570604794,2380.909664751973,2384.163271870539,2387.417820800688,2390.671967208189,2393.926003295226,2397.180040566646,2350.863441007836,2353.545051808881,2356.226663427147,2358.90826928421,2361.58988203313,2364.271495663533,2329.190455435421,2331.459163863015,2333.727893855916,2335.996577470283,2338.265287692889,2340.533997979137
51.0,2421.58879870167,2425.804210654192,2430.019629336481,2434.2350493257,2438.450471517543,2442.66589391589,2378.822227688896,2382.222482604094,2385.623662328922,2389.024452157219,2392.425123089987,2395.825795135944,2347.850197400314,2350.660809140715,2353.471421740291,2356.28202911977,2359.092642851237,2361.903257483307,2325.37545343891,2327.757890975352,2330.140349148943,2332.522762417228,2334.905201927498,2337.287641463005
52.0,2420.473974388518,2424.854539944753,2429.235111913255,2433.615685127435,2437.996260510067,2442.376836032711,2376.84460270842,2380.39359504865,2383.943490642978,2387.49301136139,2391.042405344851,2394.591800388585,2344.958892498204,2347.900824182652,2350.842756745849,2353.784684647088,2356.726618336063,2359.668552926462,2321.683898584424,2324.182413075492,2326.680947142085,2329.179438197913,2331.677954775143,2334.176471354
53.0,2419.436620328333,2423.983811283025,2428.531008255815,2433.078206423034,2437.625406695409,2442.1726070905,2374.972340524392,2378.672071548647,2382.372689722847,2386.072938187428,2389.773057968211,2393.473178759329,2342.18585957758,2345.261360211538,2348.336861741253,2351.412359185435,2354.487861859147,2357.563365436884,2318.112942078249,2320.729826867089,2323.346730091166,2325.963592510928,2328.580479479152,2331.197366448559
54.0,2418.472575892666,2423.187784198702,2427.902998072958,2432.618213084935,2437.333430106337,2442.04864725294,2373.201106000033,2377.053494639964,2380.906754699888,2384.759652498173,2388.612417942728,2392.465184346594,2339.527474414113,2342.73872338748,2345.949973261119,2349.161219617642,2352.37247064938,2355.583722578061,2314.659745777718,2317.397239500885,2320.13475046484,2322.872223006504,2325.609718940892,2328.347214876618
55.0,2417.577855225946,2422.462396721615,2427.34694332228,2432.231491013175,2437.116040610485,2442.000590360487,2371.526683173581,2375.533565553738,2379.541305189624,2383.548689238313,2387.555939622308,2391.563190925995,2336.980156124142,2340.329264271445,2343.678373311306,2347.027479382898,2350.376589585136,2353.725700666929,2311.321465602294,2314.181752761694,2317.04205596267,2319.902323239437,2322.762612652318,2325.62290208649
