"time","div.outflow[1]","div.outflow[2]","div.outflow[3]","div.outflow[4]","div.outflow[5]","div.to_CL[1]","div.to_CL[2]","div.to_CL[3]","div.to_CL[4]","div.to_CL[5]"
87.05,0.2298742234122837,0.07939825882642688,-0.0004241994484821668,4.806914572247874,-0.00123946877381691,0.2298742234122837,0.07939825882642688,-0.0004241994484821668,4.806914572247874,-0.00123946877381691
87.09999999999999,0.2300091277851982,0.07943108910208295,-0.0004246632500393916,4.808919699201433,-0.00124027270048274,0.2300091277851982,0.07943108910208295,-0.0004246632500393916,4.808919699201433,-0.00124027270048274
87.15000000000001,0.2301440363929983,0.0794639198229708,-0.0004251259069983357,4.810924785585048,-0.001241075475475982,0.2301440363929983,0.0794639198229708,-0.0004251259069983357,4.810924785585048,-0.001241075475475982
87.2,0.2302789492222375,0.07949675096868125,-0.000425587439782395,4.81292983137916,-0.001241877119220179,0.2302789492222375,0.07949675096868125,-0.000425587439782395,4.81292983137916,-0.001241877119220179
87.25,0.2304138662594846,0.0795295825180789,-0.0004260478695412462,4.814934836563488,-0.001242677652865157,0.2304138662594846,0.0795295825180789,-0.0004260478695412462,4.814934836563488,-0.001242677652865157
87.3,0.2305487874913234,0.07956241444929046,-0.0004265072181624752,4.816939801117014,-0.001243477098298647,0.2305487874913234,0.07956241444929046,-0.0004265072181624752,4.816939801117014,-0.001243477098298647
87.34999999999999,0.2306837129043529,0.07959524673969302,-0.000426965508283208,4.818944725017966,-0.001244275478157923,0.2306837129043529,0.07959524673969302,-0.000426965508283208,4.818944725017966,-0.001244275478157923
87.40000000000001,0.2308186424851865,0.07962807936590256,-0.0004274227633017402,4.820949608243815,-0.001245072815841427,0.2308186424851865,0.07962807936590256,-0.0004274227633017402,4.820949608243815,-0.001245072815841427
87.45,0.2309535762204524,0.07966091230376221,-0.0004278790073891667,4.822954450771256,-0.001245869135520401,0.2309535762204524,0.07966091230376221,-0.0004278790073891667,4.822954450771256,-0.001245869135520401
87.5,0.2310885140967929,0.07969374552833071,-0.000428334265501012,4.824959252576201,-0.001246664462150518,0.2310885140967929,0.07969374552833071,-0.000428334265501012,4.824959252576201,-0.001246664462150518
87.55,0.2312234561008649,0.07972657901387074,-0.0004287885633888597,4.826964013633766,-0.001247458821483508,0.2312234561008649,0.07972657901387074,-0.0004287885633888597,4.826964013633766,-0.001247458821483508
87.59999999999999,0.231358402219339,0.07975941273383726,-0.0004292419276119826,4.828968733918262,-0.001248252240078791,0.231358402219339,0.07975941273383726,-0.0004292419276119826,4.828968733918262,-0.001248252240078791
87.65000000000001,0.2314933524388999,0.07979224666086594,-0.000429694385548973,4.830973413403175,-0.001249044745315105,0.2314933524388999,0.07979224666086594,-0.000429694385548973,4.830973413403175,-0.001249044745315105
87.7,0.2316283067462458,0.07982508076676147,-0.0004301459654093709,4.832978052061164,-0.001249836365402139,0.2316283067462458,0.07982508076676147,-0.0004301459654093709,4.832978052061164,-0.001249836365402139
87.75,0.2317632651280886,0.07985791502248597,-0.0004305966962452962,4.834982649864043,-0.001250627129392159,0.2317632651280886,0.07985791502248597,-0.0004305966962452962,4.834982649864043,-0.001250627129392159
87.8,0.2318982275711534,0.07989074939814733,-0.000431046607963077,4.836987206782772,-0.001251417067191641,0.2318982275711534,0.07989074939814733,-0.000431046607963077,4.836987206782772,-0.001251417067191641
87.84999999999999,0.2320331940621784,0.07992358386298766,-0.0004314957313348799,4.83899172278745,-0.001252206209572898,0.2320331940621784,0.07992358386298766,-0.0004314957313348799,4.83899172278745,-0.001252206209572898
87.90000000000001,0.2321681645879151,0.07995641838537153,-0.0004319440980103403,4.840996197847295,-0.001252994588185712,0.2321681645879151,0.07995641838537153,-0.0004319440980103403,4.840996197847295,-0.001252994588185712
87.95,0.2323031391351273,0.07998925293277447,-0.0004323917405281912,4.84300063193063,-0.001253782235568965,0.2323031391351273,0.07998925293277447,-0.0004323917405281912,4.84300063193063,-0.001253782235568965
88,0.2324381176905918,0.08002208747177121,-0.0004328386923278942,4.845005025004888,-0.001254569185162264,0.2324381176905918,0.08002208747177121,-0.0004328386923278942,4.845005025004888,-0.001254569185162264
88.05,0.2325731002410978,0.08005492196802415,-0.0004332849877612692,4.847009377036582,-0.001255355471317576,0.2325731002410978,0.08005492196802415,-0.0004332849877612692,4.847009377036582,-0.001255355471317576
88.09999999999999,0.2327080867734466,0.08008775638627177,-0.0004337306621041234,4.849013687991306,-0.001256141129310856,0.2327080867734466,0.08008775638627177,-0.0004337306621041234,4.849013687991306,-0.001256141129310856
88.15000000000001,0.2328430772744519,0.08012059069031685,-0.0004341757515678824,4.851017957833713,-0.001256926195353676,0.2328430772744519,0.08012059069031685,-0.0004341757515678824,4.851017957833713,-0.001256926195353676
88.2,0.2329780717309391,0.08015342484301487,-0.0004346202933112188,4.853022186527514,-0.001257710706604857,0.2329780717309391,0.08015342484301487,-0.0004346202933112188,4.853022186527514,-0.001257710706604857
88.25,0.2331130701306675,0.08018625888583671,-0.0004350642458778514,4.855026374115031,-0.001258494621608263,0.2331130701306675,0.08018625888583671,-0.0004350642458778514,4.855026374115031,-0.001258494621608263
88.3,0.2332480725680566,0.08021910206166387,-0.000435498366433883,4.857030529839964,-0.001259268697530146,0.2332480725680566,0.08021910206166387,-0.000435498366433883,4.857030529839964,-0.001259268697530146
88.34999999999999,0.2333830789324539,0.08025194591634609,-0.000435931109113536,4.859034645249046,-0.001260041388504874,0.2333830789324539,0.08025194591634609,-0.000435931109113536,4.859034645249046,-0.001260041388504874
88.40000000000001,0.2335180892112924,0.08028479045731801,-0.0004363624664964702,4.861038720350566,-0.001260812687112254,0.2335180892112924,0.08028479045731801,-0.0004363624664964702,4.861038720350566,-0.001260812687112254
88.45,0.2336531033920325,0.08031763569238112,-0.0004367924307956528,4.863042755153178,-0.001261582585565401,0.2336531033920325,0.08031763569238112,-0.0004367924307956528,4.863042755153178,-0.001261582585565401
88.5,0.2337881214621613,0.08035048162970906,-0.0004372209938517399,4.865046749665909,-0.001262351075705117,0.2337881214621613,0.08035048162970906,-0.0004372209938517399,4.865046749665909,-0.001262351075705117
88.55,0.233923143409193,0.08038332827785358,-0.0004376481471274541,4.867050703898162,-0.001263118148994273,0.233923143409193,0.08038332827785358,-0.0004376481471274541,4.867050703898162,-0.001263118148994273
88.59999999999999,0.2340581692206688,0.08041617564574989,-0.0004380738817019642,4.869054617859727,-0.001263883796512184,0.2340581692206688,0.08041617564574989,-0.0004380738817019642,4.869054617859727,-0.001263883796512184
88.65000000000001,0.2341931988841569,0.08044902374272239,-0.0004384981882652653,4.871058491560779,-0.001264648008948992,0.2341931988841569,0.08044902374272239,-0.0004384981882652653,4.871058491560779,-0.001264648008948992
88.7,0.2343282323872527,0.08048187257849025,-0.0004389210571125569,4.873062325011893,-0.001265410776600043,0.2343282323872527,0.08048187257849025,-0.0004389210571125569,4.873062325011893,-0.001265410776600043
88.75,0.2344632697175785,0.08051472216317308,-0.0004393424781386228,4.875066118224037,-0.00126617208936027,0.2344632697175785,0.08051472216317308,-0.0004393424781386228,4.875066118224037,-0.00126617208936027
